firm,Model name,mod_key,url,user_rating,vse_rating,release_year,end_year,digital,analog,poly,keyboard,memory,specifications,raw_text,
Roland,SH-3a,11696,http://www.vintagesynth.com/roland/sh3.php,3.79,3,1974,1976,0,1,1,1,0,"{'Polyphony': 'Monophonic (low note takes priority)', 'Oscillators': '1 VCO plus Pink/White Noise generator and Portamento', 'Memory': 'None', 'LFO': ""LFO1 has sawtooth waveform, LFO2 sine or square and delay slider, Sample-and-Hold with level and sample time sliders. LFO's can be assigned to VCF, VCA, VCO."", 'VCF': 'Resonant self-oscillating lowpass filter w/ frequency and resonance controls', 'VCA': 'VCA is basic ADSR type', 'Arpeg/Seq': 'None', 'Keyboard': '44 keys', 'Control': 'None', 'Date Produced': '1974 - 1976'}","The SH-3a is a funky little analog synth and was among Roland's first
programmable additive synths. Like the 
SH-1 and SH-09, the SH-3a
has a single oscillator for a simple monophonic sound. Not nearly as good as the
two or three VCO's found in other monophonic synths. It could perform additive synthesis by mixing in up to five
different waveforms. All of its editing controls which are just shy of
the SH-5's features have been crammed together all the way to the left
of the keyboard. This was an attempt to accommodate organ and piano
players who would typically put their synths on top of their piano. This
makes space for sheet music, there's even a stand for sheet music. As
for its construction, the wood casing is covered with fake leather, and
protected by metal corners. It has been used by Kitaro, Human League and
Vangelis.",
Roland,SH-5,11596,http://www.vintagesynth.com/roland/sh5.php,3.99,4,1976,1981,0,1,1,1,0,"{'Polyphony': 'Monophonic', 'Oscillators': ""2 VCOs range: 32' to 2', (triangle, ramp, square, pulse)"", 'LFO': 'LFO 1: Rate, ramp, reverse ramp; LFO 2: Rate, Delay, triangle, sine, square; 1 Sample+Hold: Sample time, delay time', 'Filter': 'VCF 1: hi-pass, low-pass, band-pass, cutoff, resonance, keybd, env sensitivity (AR, ADSR or preset) and modulation (ramp, sine, square, s+h); VCF 2: Band-pass with cutoff, resonance and amount', 'VCA': '2 VCAs: AR and ADSR, triggered by sample+hold, LFO 2 or external trigger', 'Memory': 'None', 'Keyboard': '44 keys', 'Control': 'CV / Gate', 'Date Produced': '1976 - 1981'}","The SH-5 is a classic yet very advanced monophonic synthesizer rivalled
mainly by its successor, the SH-7. The SH-5 has
just about two of everything. There are two analog VCOs with triangle,
ramp, square and pulse waveforms, two LFO's, two filters, two VCA's,
white and pink noise generators, and more.The oscillators can be modulated by the LFOs or the ADSR envelope
generator. The two LFOs include controls for rate and waveshape: ramp,
reverse ramp, triangle, sine, square, delay; and there is also a Sample
+ Hold feature. The two multi-mode filters include hi-pass, low-pass,
and band-pass filtering with cutoff, resonance, keyboard tracking,
envelope sensitivity (AR, ADSR or preset) and modulation (ramp, sine,
square, s+h) controls plus an additional band-pass-only filter. The two
VCAs offer Attack/Release and ADSR envelopes which can be triggered by
the Sample + Hold, LFO #2 or an external audio trigger input.Extra features include the standard SH-type Mixer section with 5 sliders
to adjust noise, VCO1, VCO2, ring mod and an external signal levels. 
Each of these 5 signals can be individually sent through the VCA, the
multi-mode filter, the band-pass filter or both. The SH-5 even has
stereo output with panning controls in the VCA section and portamento!
The Ring Modulator alone is enough to wet your appetite for this synth.
A serious analog mono-synth with lots of flexibility for creating
serious electronic and dance music. It has been used by Eat Static
and Freddy Fresh.",
Roland,SH-7,11597,http://www.vintagesynth.com/roland/sh7.php,3.76,5,1978,1981,0,1,1,1,0,"{'Polyphony': 'Duophonic', 'Oscillators': ""2 VCO's (square, triangle, ramp and PWM)"", 'LFO': 'One LFO w/ saw, square, sine waveforms + speed and delay control', 'Filter': '12dB/oct HiPass and LowPass filters w/ resonance and modulation sources from LFO, S/H, VCO2, or envelope follower', 'VCA': '2 ADSR Envelope generators', 'Extra Fun': 'Ring Mod, white or pink noise Gen, External Audio Input to filter or ring mod, sample+hold', 'Keyboard': '44 keys', 'Control': 'CV/Gate', 'Date Produced': '1978 - 1981'}"," A very flexible oldie from Roland. Standard SH sound with lots more creative control and tweak-ability! The VCO's are a little different than traditional SH synths, they are syncable! There's also a mixer for all the audio signals which can be distorted for brash techno sounds. It's fun and easy to use but very powerful and perfect for screamin' techno sounds and effects! It features many new functions like an external audio input, a ring modulator, syncable VCO's, more waveform shapes, white/pink noise generators and sample+hold. It has been used by INXS. ",
Roland,SP-808,11733,http://www.vintagesynth.com/roland/sp808.php,3.69,5,1998,n/a,0,1,1,0,1,"{'Polyphony': '4 Stereo Voices', 'Sampler': '44.1kHz and 32kHz sample-rates, holds up to 1,024 samples (16 pads x 64 banks)', 'Sequencer': '64 songs, 2000 events per song', 'Filter': 'Filter effect: lowpass resonant, low boost; Isolator effect: isolate hi, mid or low bands', 'Effects': 'GrooveSampler: 99 preset patches, 99 user patches; e-Studio: 25 algorithms, 149 preset patches, 149 user patches', 'Memory': '100 MB Zip Drive (250 MB in e-Mix Studio)', 'Keyboard': 'None', 'Control': 'MIDI IN/OUT, MMC, MTC, MIDI Clock', 'Date Produced': '1998 - GrooveSampler; 2000 - e-Studio'}"," The SP-808 GrooveSampler was originally released in 1998 as an all-in-one phrase-sampling music workstation. It was released as part of Roland's Groove Gear. The updated SP-808EX (pictured) adds a cool new translucent design, many enhancements, and is now dubbed the e-Mix Studio. Essentially the SP-808 is a phrase sampler with a pattern sequencer, hard-disk digital multitrack recorder, high quality studio-effects, and more! Both machines are geared towards sampling musicians, remixers, broadcasters and DJ's. The original SP-808 (GrooveSampler) can play up to four stereo samples simultaneously. If that seems a little thin, you can always bounce the samples down with any mixing, editing and effects you may have applied, opening up those tracks for more samples. It samples at 44.1 and 32 kHz sampling-rates, with a maximum sample time of 25 minutes of stereo 44.1 kHz sampling! Sample via analog or digital inputs, the SP-808 holds over 1,000 samples! Its sampler has a full set of editing features and some nifty tricks to make sampling very easy! BPMs of loops can easily be adjusted to match song tempo. All samples are stored/read directly from the 100 MB Zip Drive rather than internal RAM memory. AIFF and WAV audio formats are not supported as Roland is using their own proprietary sample storage method to maximize sample space on ZIP disks.Studio quality effects include a filter, reverb, delay, pitch shifting, distortion, phaser, compression, Karaoke mode, and many more effects. There's also a D-Beam controller to tweak pitch and volume - Theremin style. Effects are realtime tweakable, but only one effect can be used at a time, so it pays to resample your sounds with effects processing to use more effects.Recording is also pretty easy. Once you've filled the unit up with all your samples, they are available via the pads labelled 1 - 16. Like the VS-880, arm any of the four tracks you want to record to. Hit Record and trigger samples from the sample pads, add effects, adjust levels and do some panning. Songs can be recorded in real time or step time. The multi-track section has some nifty features of its own to make it quick and easy to use.The SP-808EX (e-Mix Studio) has a virtual monophonic synthesizer for use with the step-sequencer and D-Beams. It also has new vocal and guitar multi-effects, a 10-band vocoder, Voice Transformer and Mic Simulator, plus dozens of DJ-oriented groove effects. A larger 250MB Zip drive replaces the original 100MB Zip for expanded sampling/multi-track recording time, up to 61 stereo minutes, compressed. Expansion options include the OP-1 interface (6 analog outs, 2 digital I/Os, SCSI) or OP-2 interface (XLR I/Os, digital I/O, SCSI). For use live or in the studio, the SP-808 offers a complete music production package!",125
Roland,SVC-350 Vocoder,11697,http://www.vintagesynth.com/roland/vocoder.php,3.98,5,1979,1979,0,1,0,1,0,"{'Oscillators': ""3 VCO's"", 'Effects': 'Ensemble (chorus)', 'LFO': 'Vibrato w/ depth, delay and rate', 'VCA': 'separate Mix Levels for Vocoder, String and Voice sections; 20 envelope followers', 'Filter': '18 VCFs: 54db/oct bandpass; 1 VCF: 54db/oct lowpass and highpass filters; 20 VCFs: 18db/oct lowpass filters w/ dynamic range of 60db', 'Memory': 'None', 'Keyboard': '49 Keys', 'Control': 'CV/Gate', 'Date Produced': '1979'}","VP-330One of the coolest instruments out there. The vocoder shapes its
envelope and filters by any sound source fed into it, your voice or even
a drum loop can be used which is then applied to another sound source,
typically a synth pad. This creates a very unique and famous robot-like
sound.Aside from the 10-band vocoder, the VP-330 added a string synth section,
choir and a human-voice sound, both of which are quite excellent
themselves. Its 3 sound sections offer a few different presets that can
be slightly edited with de-tuning and vibrato. The VP-330 is one of the
best Vocoder synths ever and although there are many other types of
Vocoders, none sound as good as this!SVC-350The Roland SVC-350 (pictured just above) is a similar rackmount
version of the VP-330 with a modernized look and graphic EQ section.
These vocoders have been used by William Ørbit, BT, Styx,
Kitaro, Underworld, Meat Beat Manifesto, Überzone, Air, Royksopp, Pink Floyd,
Vangelis, Tangerine Dream, and many more.",
Roland,System 100,11373,http://www.vintagesynth.com/roland/sys100.php,4.04,5,1975,1979,0,1,1,1,0,"{'Polyphony': 'Monophonic', 'Oscillators': '1 VCO with PWM and tuning from 10Hz to 10kHz, External Sound-In jack (Synthesizer 101 and Expander 102), White/Pink Noise (Model 101), Ring Modulator (Model 102) ', 'Filter': 'High-Pass filter, Low-Pass filter (Synthesizer 101 and 102 Expander)', 'VCA': 'ADSR envelopes (Synthesizer 101 and 102 Expander)', 'Keyboard': '37 keys (Synthesizer 101 only)', 'Arpeg/Seq': '12 x 2 step sequencer, variable gate times, series or parallel configurations (Sequencer 104)', 'Control': 'CV / Gate', 'Date Produced': '1975-1979'}","The System 100 is a great and classic analog synth! It's a beautiful
semi-modular monophonic synth consisting of 5 module components: the
Synthesizer 101, Expander 102, Mixer 103, Sequencer 104, and
Monitor Speakers 109. The Synthesizer 101 section is the heart of the
system, from which you could add-on any of the other modules of your
choice. Different combinations of these components can be used to create
systems of varying potential.The Synthesizer 101 section is a fully self-contained analog
mono-synth. It features a 37-note keyboard (with no performance controls,
velocity or aftertouch), and lots of sliders to tweak. Its design is
similar to the SH-series analog synths. Controls for the VCO, LFO,
VCF lowpass/highpass filters, VCA with ADSR, Noise, and Portamento/Glide
effects are all within hands reach. There's also a handy A-440Hz tuning
oscillator, like on the Minimoog.The Expander 102 section is a keyboard-less version of the 101,
designed to stand upright and behind the main Synthesizer 101.
More than one Expander 102 can be added to make your system fatter
and fatter! The Expander is identical to the Synthesizer except that it
replaces Portamento/Glide effects with a Sample-and-Hold feature for the
LFO, the Noise gen. is replaced by a Ring Modulator, and the A-440
tuning osc. is replaced by weak/strong sync inputs and a mix-in jack.
The Expander is an excellent way to add more oscillators and synth
effects (the s&h and ring-mod) to a System 100. The oscillators can be
synced if you have both modules. The 101 & 102 are already
internally patched and ready to produce sounds, but that can be bypassed
by external patching.The Mixer 103 is a cool add-on. Features 4 inputs and 4 sliders,
and mixes these down to 2 outputs. There are two analog VU meters (a
nice touch) as well as panning, mono effect sends/returns, and a
built-in spring reverb! The Model 103 is designed to sit on the right
side of the System and feeds the Monitor Speakers. The speakers
provide a stereo monitoring source which is another great (optional)
touch! The Mixer not only has outputs for these speakers, but also
Line-Outs for use live or in the studio! On the left side of the System
sits the Sequencer 104. This analog sequencer can be used to drive
your System with a 12x2 step pattern sequencer. It features variable
gate time, series or parallel modes, Start, Stop, Continue, and Step
buttons.The System 100 is a great sounding analog system with the classic
vintage Roland sound. Although it is itself an impressive system, Roland
took the concept a step further developing additional modules for the System 100m. Although the 100m has greater
patching freedom, it doesn't sound as warm as the 100. Apparently the
100 has the same filter chip as a TB-303, but it
certainly doesn't produce the same sound, the System 100 sounds better!
Whatever configuration you find a System 100 in, they are all powerful,
warm, and useable machines!It is used  by Orbital, Vince Clarke, Aphex Twin, BBC Radiophonic
Workshop, Electronic Dream Planet, Tangerine Dream, Groove Corporation,
Depeche Mode, Heaven 17, Freddy Fresh, Joy Electric, Luke Vibert, Human
League, Nitzer Ebb, Front 242, Tears For Fears, Vangelis, Hans Zimmer,
and Meat Beat Manifesto.",
Roland,System 100m,11374,http://www.vintagesynth.com/roland/sys100m.php,3.21,5,1979,1984,0,1,1,1,0,"{'Polyphony': 'Monophonic', 'Oscillators': '1 or 2 oscillators per module:M-110 VCO single oscillator (with VCA and VCF sections)M-112 dual VCO, with 3 CV ins, 2 outs, and weak/strong syncM-150 Ring Mod, Noise (pink and white), S&H (with lag), and LFO (5 waveforms with switchable range: x1, x1/10)', 'Filter': 'M-110 VCF (with VCO and VCA)M-121 dual VCF, with low-pass and high-pass filters with 24 dB/oct slopeM-174 Parametric Equalizer, four-band, with 20Hz to 20kHz center frequencies', 'VCA': 'M-110 VCA (with VCO and VCF)M-130 dual VCA, with a linear/exponential switchM-140 dual Envelope (ADSR, invertable, and manual gate button) and LFO (5 waveforms with switchable range: x1, x1/10)M-141 dual Envelope, Gate Delay, and Invert/Adder', 'Keyboard': 'M-180 Keyboard, 32-note (F-C) low note priority, with transpose switch and portamento knobM-181 Keyboard, 49-note (C-C) same as M-180 but with added portamento switch and bender lever (with CV out)M-184 Keyboard, 49-note (C-C) 4-voice, with switchable mono/polyphonic, an arpeggiator, and polyphonic portamento', 'Arpeg/Seq': 'M-182 Analog Sequencer, 2 X 8 step, serial or parallel modes', 'Effects': 'M-170 Pitch/Voltage Converter, Envelope Follower, and Audio AmpM-172 Phase Shifter, Audio Delay, LFO, Gate Delay', 'Misc.': 'M-131 Mixer, 4 X 2 X 1, with panning and a tuning oscillator (220/440/880Hz)M-132 dual Mixer and Voltage ProcessorM-190 three-module rack with connection sockets at the baseM-190B base unit that elevates the 190 above a keyboardM-191 five-module rackM-191J five-module rack with multiple connectors on its base', 'Control': 'CV / Gate: M-160 Computer InterfaceM-165 Double Portamento Controller, with CV inM-173 Quadruple Signal Gate and six 4-way Multiples', 'Date Produced': '1979 - 1984'}","The System 100m is Roland's contribution to professional analog modular synthesis.
It was based on the more limited, semi-modular System 100, but is several
steps of ahead of its predecessor. The System 100m offers over 20 modular components
to pick and choose to design a custom modular set-up. The Main unit is the M-110 which
has a single VCO oscillator, VCF, and VCA section. You can then build upon this
system adding any number and configurations of the various other modules which include
dual VCOs, ring modulators, dual VCFs, eq, dual VCAs, dual envelopes, LFOs, 
various effects, mixers, sequencers, and control interfaces including 3 different
keyboard controllers. Modules are assembled into racks. The System 100m has 3 rack sizes, the
M-190 holds 3 modules, the M-191 and M-191J hold 5 modules. Each rack
provides the necessary 8-pin DIN power connectors and internal CV/gate
connections between the modules. You still need to do some external patching, however, to
send your signal through the modules of your choice to create any sounds.
As for sounds, the System is basically monophonic, unless you get several racks
of them for lots and lots of money! Its sound is not as warm as the System 100 before it,
but it offers much more capability, as seen in Hans Zimmer's system below!Hans Zimmer's massive System 100m, image and info courtesy of Kevin Lightner.
""It features 58 VCOs, 37 VCFs, 32 ENVs, 12 VC Phase shifters, 9 Sequencers,
1 Remote controlled 4-space rack-mount power supply (25' away.), and
24 Trunk lines go to his large Moog synth across the room.
The unit can link the ""Keyboard"" inputs for all the modules, and with
this feature, all VCO's can track one input with only one patch
cord. The unit was built into 6 flight cases on
casters with removable front and rear covers, then later encased in wood
and built into his studio. ""----Kevin LightnerSystem 100's have been used by Orbital, Hans Zimmer, Vince Clarke,
Depeche Mode, Heaven 17, Freddy Fresh, Luke Vibert, Meat Beat Manifesto,
Electronic Dream Planet, Jamiroquai, Human League, and Peter Howell of
the BBC Radiophonic Workshop.",
Roland,System 700,11375,http://www.vintagesynth.com/roland/sys700.php,3.14,5,1976,1982,0,1,1,1,0,"{'Polyphony': 'Monophonic', 'Oscillators': ""702A,B,C,D,E: VCOs with four waveforms (sine, triangle, sawtooth, and rectangle), PWM, and range knobs (LO to 2'), and a pitch control (+-12 semi-tones)702A: has a PWM input and slider, and LFO1 mod input is hard-wired702B: has a hard-wired ADSR1 and LFO1 modulation inputs and sync702C: has a Sample & Hold and LFO1 input and sync702D: like A but with a socket instead of hard-wired mod inputs702E: like B&C without the hard-wired inputs708A: Noise and Ring Modulators"", 'LFO': '706A,B: LFOs (rate/delay)709A,B: Sample & Hold Modules', 'Filter': '703B,C,D: 12dB VCFs703E,F: 24dB VCFs715A: Multimode Filter, Mixer', 'VCA': '704A,B,C,D: VCAs705A: Dual Envelopes707A: Envelope Follower', 'Arpeg/Seq': '717A: Analog Sequencer', 'Keyboard': '701A: 5-octave 61-note keyboard', 'Control': '712A: CV Processor713A: Gate Delay', 'Effects': '720B: 2-channel Phase Shifter721B: 2-channel Audio Delay', 'Misc.': '710A,B: Multiples711A: Output module (Stereo VUs, a six-position test-tone, a Phase Shifter, a Spring Reverb, and voltage-controlled Panning)714B: Frequency-to-Voltage Converter, Envelope Follower716A: Mixer718A: Power Supply723A: Analog Switch', 'Date Produced': '1976 - 1982'}","The System 700 was a great big modular analog synthesizer system from Roland. A major
player in the modular synth market, it competed against monsters like
the Moog Modulars and the ARP 2500 & 2600.
A very fat sounding synth. Incredible flexibility and great sound and design. Unfortunately
this synth requires a lot of knowledge about synthesis and signal flow
in order to maximize its full potential. Truly a professional
instrument, even by today's standards! It is used by Vince Clarke of
Erasure, Human League, Richard Barbieri, Vangelis, Nitzer Ebb, Aphex Twin, Hans Zimmer, and Depeche Mode.The System 700 consists of the Main Console (pictured center), the Keyboard
Controller, and five optional ""blocks"" (pictured above surrounding Main Console).
A complete system as pictured above has a total of 47 modules (see Tech. Specs for modules info).
Most System 700s were sold in the following configuration blocks:""Block 1"" (Main Console): This is the Heart of the System, and it
contains all the basic modules necessary for a professional system. It has
3 VCOs, 2 VCFs, 2 VCAs, 2 LFOs, 2 ADSR egs, Noise, Ring Mod,
Voltage Processor, S/H, Envelope Follower, ""Integrater"" (Lag Processor),
Mixer, 2 X 5 multiples, Headphone Monitor Module, and an Output Module,
which includes Stereo VUs, a six-position test-tone, Phase Shifter,
Spring Reverb, and voltage controlled Panning. Most common module
connections (power, cv, gate) are made internally for easier
patching.""Block 2"" (Keyboard Controller): The 61-key two-voice Keyboard with
Portamento and Pitchbend controls.""Block 3"" (Sequencer): a 3 X 12 step sequencer with Pulse Shaper, Clock
Oscillator, and Series / Parallel output sections.""Block 4"" (VCO Bank): 6 VCOs, a dual ADSR envelope generator, LFO,
Sample and Hold, 2 X 5 Multiples, and a small Mixer.""Block 5"" (VCF/VCA Bank): 2 VCFs, 3 VCAs, 2 dual ADSR envelope
generators, 2 X 5 Multiples, and a Gate Delay.""Block 6"" (Interface/Mixer): a Frequency-to-Voltage Converter Interface,
a VCA, 9-channel Audio Mixer, and a Fixed Filter Bank.""Block 7"" (Phase Shifter/Audio Delay): a 2-channel Phase Shifter and a
2-channel Audio Delay, 4 input Analog Switch, and a (1X12, 1X4, 1X8, 3X4) multiple.Blocks 3 through 7 were options and could be arranged by the original
owners in any way. Roland also released a Lab version, the ""Laboratory
System 700"", the size of one lower wing cabinet with 3 VCOs, ring mod,
VCA, mixer, LFO, Sample & Hold, Dual Envelope Generator, and 
VCF. Full Systems can cost as much as $18,000 and the Lab System is between
$3,500 to $4,000!",
Roland,TB-303,11598,http://www.vintagesynth.com/roland/303.php,4.17,5,1982,n/a,0,1,1,1,0,"{'Polyphony': 'Monophonic', 'Oscillators': '1 VCO : Sawtooth or Square waveforms. Tuning control pot.', 'Filter': '18dB/oct lowpass resonant filter with controls for cutoff, resonance, and envelope amount', 'VCA': 'Control pots for Decay time and Accent intensity', 'Sequencer': 'Patterns: 64; Songs: 7', 'Effects': 'None', 'Keyboard': 'none', 'Control': 'CV / GATE / DIN Sync', 'Date Produced': '1982 - 84'}","The TB-303 is THE sound of acid and techno house music! It's a
monophonic analog bass synthesizer married to a pattern-based step
sequencer released in 1982. It features a single analog oscillator with
two waveforms (ramp or square) and has a simple but excellent VCF (filter)
with resonance, cut-off, and envelope controls. There are also knobs to
adjust tuning, envelope decay, tempo and accent amount.How does it work? Well, it's not a performance synthesizer because you
have to program a pattern of notes and timing info into it (sort of
like a drum machine). Patterns can then be linked into songs. It was
originally made to accompany a drum machine, the TR-606
specifically, and provide bass-line accompaniment to guitarists,
keyboard players, etc. It was not a successful product in its time. As
a result, creative DJs and aspiring electronic musicians found them for
next to no money and began using them for techno and acid music.
Usually a single pattern is continuously played while the performer
tweaks the knobs creating an exciting and expressive musical event.The TB-303 has become one of the most sought after vintage
synths ever! It has helped develop and stylize many forms of electronic
music including House, Acid, Trance and Ambient. If ever there was a
need for a repetitive bassline/groove or an extremely resonant and
bubbly sound, the 303 is KING. Truly a unique machine with a very
identifiable sound! It has spun off several imitators as well: Novation
Bass Station, ReBirth, Doepfer MS-404, MAM MB-33, Syntecno TeeBee, and
more (see Related & Alternative Gear sidebar).Ironically, these days it's become trendy to dislike the 303 again, now
because of over-use. But I don't and you shouldn't either because it is
one-of-a-kind and it's just got that sound that everyone loves! Fatboy
Slim says it best in his song ""Everybody Needs A 303!""Getting creative with the 303 always leads to great sounds! Add a guitar
distortion pedal for instant hard-core acid and techno. Use the CV and
Gate outputs to control other old synthesizers and get that elastic 303
groove workin' your other synths (especially cool with a polyphonic
synth). It is used by: Aphex Twin, 808 State, Future Sound of London,
Massive Attack, Orbital, Eat
Static, Norman Cook (Fatboy Slim),
Air, Astral Projection, Josh Wink, Plastikman, Überzone, Moby, Hardfloor, Ultramarine,
Underworld, BT, The Prodigy, Jimmy Edgar, Union
Jack, Front Line Assembly, Pet Shop Boys, Freddy Fresh, Luke Vibert, and
the Chemical Brothers.There are some custom modifications for the TB-303 which are definitely
worth mentioning here:TB-303 Devil Fish ModGet all the acid you can squeeze out of your TB-303 with the Devil Fish
modification, designed to enhance and extend the range of the 303's
filters and sound. Drastic, subtle and flexible modifications retain the
mild-mannered TB-303 sound capabilities, and create a completely new
instrument. The Devil Fish modification was created and is available from
Robin Whittle in Australia. More information is available at the TB-303
Devil Fish web site. See the YouTube links for a video demonstration.TB-303 Borg ModThe Borg TB-303 upgrade / modification - similar in many ways to the
Devil Fish but with advantages. This is a major upgrade available for the
TB-303 from Analogue Solutions. This upgrade adds features that allow
greater creativity and flexibility in creating new sounds and live
performance. See the YouTube links for a video demonstration.",
Roland,TR-505,11409,http://www.vintagesynth.com/roland/505.php,3.73,2,1986,1986,0,1,1,1,0,"{'Polyphony': '8 Voices', 'Oscillators': 'Uses Samples', 'Tones': '16 drum tones: Kick, snare, open/closed hat, hi/mid/low tom, hi/low cowbell, conga, timbale, etc...', 'Patterns': '48 user, 48 preset', 'Songs': '6', 'Arpeg/Seq': 'Sequencer', 'Keyboard': 'none', 'Control': 'MIDI', 'Date Produced': '1986'}","A cheap (budget) drum machine. It features 16 drum tones which
unfortunately, are only mediocre samples. Its memory contains 48
patterns and 6 songs. Unlike its TR cousins it does not have individual
drum tone outputs. There is no drum tone editing capability either. It
does however feature extensive MIDI implementation, even the pads will
transmit MIDI data. The 505 works well with a computer and sequencer or
as a stand alone drum machine. It is extremely basic and unexciting but
does make a good starter or play-along drum machine. Vince Clarke and
Aphex Twin has used the 505.",
Roland,TR-606,11570,http://www.vintagesynth.com/roland/606.php,4.04,3,1982,1982,0,1,1,1,0,"{'Polyphony': '7 Drum Tones', 'Tones': 'snare, kick, closed hat, open hat, tom 1, tom 2, and cymbal', 'Controls': 'Drum Tone Level, Accent; Tempo', 'Patterns': '32', 'Songs': '8', 'Arpeg/Seq': 'Sequencer', 'Keyboard': '16 buttons', 'Control': 'DIN Sync in/out', 'Date Produced': '1982'}","A cool little box! So primitive and cute! The 606 was the percussion
side-kick to the TB-303. It even looks like the
303. It stores up to 32 patterns and 8
songs. The 606 allows switching between Pattern Play
and Write mode while running - making the 606 the only drumcomputer in
the  X0X series that can be edited while performing and switching
patterns. It is also possible to link up to 4 consecutive patterns in
Pattern Play mode.
There is only a mono audio output, however there are mods from Kenton Electronics and Analog Solutions
that will add individual outputs for each drum tone.The 606 has seven analog drum sounds which are simple, yet great!
Kick, Snare, 2 toms, open hat, closed hat, cymbal, accent. The hi-hats
are a very tinny electronic sound and its toms are great for soft tribal
patterns. These seven sounds alone are still quite popular today, and
the 606 has been used by Überzone, Cirrus, Sneaker Pimps, Download,
Aphex Twin, Astral Projection, Nine Inch Nails, Mr. Oizo, Jimi Tenor,
Kid 606, OMD, Moby, Freddy Fresh, Autechre, Luke Vibert, Orbital, and Union
Jack.For control, the 606 can receive or transmit DINSync for synchronization
with other TR and TB family instruments. There are also two trig-outs on
the unit, which make it very valuable as a pattern-programmable
dual-channel trigger sequencer. It's often used for this by various
people (Jimi Tenor) to 'drive' other sequencers and the like.Modifications: Editable Drum Tones! - Analog
Solutions external modification adds tuning for all drum tones, snap
and decay for the snare drum, decay for the cymbals and a sweep effect
for the toms.Individual Outs! - Analog
Solutions adds 5 individual outputs for cymbals, kick, snare, toms
and hi-hats.Synhouse MIDIJACK DINSYNC - Adds a MIDI
jack so the 606 can be sync'd to external MIDI triggers and tempo sources.",
Roland,TR-626,11410,http://www.vintagesynth.com/roland/626.php,3.56,2,1987,1987,0,1,1,1,0,"{'Polyphony': '8 voices', 'Sounds': '12 Bit samples of 30 plain old standard drum sounds', 'Controls': 'Individual tuning and level, tempo, ', 'Patterns': '48 preset, 48 user', 'Songs': '6 Songs', 'Arpeg/Seq': 'Sequencer limited to 1/16th note steps', 'Keyboard': '16 drum tone pads', 'Control': 'MIDI', 'Date Produced': '1987'}","The TR-626 is sort of an upgraded digital version of the classic TR-606 and TR-505 Rhythm
Composers. This beat-box is still simple but has a few good points that
come from its legendary ancestors - the TR-909
and TR-808. Its sounds are pretty drab, they are
12 bit low-quality samples of the most boring acoustic drum sounds
around. Fortunately the sounds can be individually tuned and mixed and
there are 8 individual outputs for the basic sounds as well as a stereo
out. Its sequencer is very basic, coming with 48 preset patterns and 48
user patterns. But it has a simple matrix display similar to that on the
TR-505, clearly displaying the current pattern
in a graphical layout. The 626 also featured very good MIDI
implementation for it's time. It has been used by Vangelis and Jimmy
Edgar.",
Roland,TR-66,11439,http://www.vintagesynth.com/roland/tr66.php,2.95,3,1973,1973,0,1,1,1,0,"{'Polyphony': '6 voice', 'Sounds': 'Kick, Snare, Rim shot, Claves, HiHat, Cymbal, Conga, Low Bongo, High Bongo, Cowbell, Maracas', 'Controls': 'Tempo and balance', 'Patterns': '27 Patterns: 18 Drum patterns and 9 Rhythm patterns', 'Keyboard': 'None ', 'Control': 'Start Switch Trigger Input', 'Weight': '8.8 pounds (4 Kg)', 'Date Produced': '1973'}","The TR-66, released in 1973, is one of the earliest models of drum
machine to come from Roland, and it was also the precursor to the more
famous CR-line of CompuRhythm drum machines that would come out of
Roland five years later. The TR-66, however, is not truly a drum
machine—it is a rhythm arranger, just like it says on the front! There
are 18 initial drum patterns using kick, snare and hihat sounds arranged
into several rock, swing, march and dance patterns. These patterns could
then be combined with one (or more) of the 9 stylized rhythm patterns selected by
the buttons along the bottom row of the TR-66. These included Waltz,
Cha-Cha, Bossa Nova, Rhumba, etc. Two or more rhythm pattern buttons can
be pressed simultaneously for more unique combinations. All 27 patterns
also have an A/B/Auto variation mode. There are literally hundreds of
possible rhythm arrangements!Sonically, the TR-66 is a classic. All of its 11 sounds are pure
analog. They’re nothing too fancy, but they have a soft and warm
sound quality reminiscent of what was later found in the CR-series. The sounds include
kick, snare, hihat, conga, bongos, claves, maracas, cowbell, rim shot,
and cymbal. There’s no sound edit ability, however, other than the
“Balance” knob which acts like an overall tone control. Tempo can be
roughly adjusted—there is a giant knob with “Slow” to “Fast”
indicators on it—the tempo range covers 50 to 200 bpm. With
only a Start Switch input in the rear, there is no hope of actually synchronizing
the TR-66 to any other equipment in your studio (without modifying
it).The TR-66 probably offers little use to modern day music production,
practically speaking. The inability to synchronize it means that if
anybody wants to use its Rhythm Arrangements, and many still do, the
strategy is often to sample it, and work with the sampled loops
inside your DAW. Of course, that also means there are plenty of
pre-sampled TR-66 loops out there so musicians can easily get TR-66
sounds without ever owning one. Actual units are more often collected,
sampled by their owners, and otherwise shown off as a display piece of a
classic Roland instrument that came before its more famous CR-series and
TR-series descendants.The TR-66 has been used by Depeche Mode and Roxy Music.",
